client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment
52112f4c966d9e2246d170b0d2b6ee6886999b9827df6e0d505ebca928528921293fe63cda69aedbcb0af13733eeb06e2a81289d33f2da5fc283f6f9ee3672e3,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23810147.mp3,"""Wy hiene in besite by ús thús ôfpraat mei in befreone echtpear.""",2,0,fourties,female,unknown,fy-NL,unknown
71ca49b6c8ec4974b549342b109dd0a3bcc702caa7bc18119b3a75295c8da08742b9c2f0ea84ffdc5490ac63ab16318b5932eceb8db36e10f83c611b344011ba,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21438109.mp3,"""Dizze steuring sil op 'en gausten nei de middeisspits oplost wêze.""",2,0,unknown,unknown,unknown,fy-NL,unknown
222023f28d3ad54272bcbd9d667fc498daa14446ef20f6bef6bf0c2708be77c08954f9f2ba95365d438ce4d2da4876fe597288c96bc9dfc8a128ddd458183fb1,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21415773.mp3,"""Wim wurdt ús nije meiwurker.""",2,0,unknown,unknown,unknown,fy-NL,unknown
16d11141e0646c5eb452e1cc31b25cd5ca5c5ee9db0e1d589afa0dd0e8556d404d62f85604f61c046b0cbd34baf51c932bd9d869dcd71a20c5780fd98dbeb0f2,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24830187.mp3,"""Mail heit oer de belesting.""",2,0,fifties,female,unknown,fy-NL,unknown
f61a1318220ea2e68ec33534ef26649d12c8f738bedccb0295be3e53cc5f031c08d705e8d7630512d9c3320828392a52d941528fd177977cfbab865af1d552d5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21584736.mp3,"""Twadde krystdei binne in soad supermerken alwer iepen.""",2,0,thirties,female,unknown,fy-NL,unknown
fec76a07986f0f60e7ccf6637fbec3ae605cf00d0c48931557f21ff226161eb6de59d965fa091a0b91229ac3077cbafb0172fd0fceda96a30bf54aff1574ff97,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20761579.mp3,"""De iene minske is better bedield as de oare.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21411790.mp3,"""Dizze skriuwkursus is it bêste geskink foar dyn skriuwtalint.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21701411.mp3,"""Brouwer dielt mei dat hja besletten hat om tebek te stappen.""",2,0,sixties,female,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21665644.mp3,"""By myn witten is er earlik.""",2,0,unknown,unknown,unknown,fy-NL,unknown
e799c5d1960c4851c06403b848f43b158a1f25801efceb90c6d59aba61dcebeb7c748d2137f15c2cce70f6a1b9cae5b5a2b5c64a94c720d2d1f89e5fa7240b38,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21445852.mp3,"""It nije pak bestiet út in donkerblauwe polo, mei in broek en in jaske.""",2,0,sixties,female,unknown,fy-NL,unknown
c1f2af71b742d91d9a83a052ca3111573ddc00483738c94e9db1c9f71fb8d2fb0a280c1725463e807c3ca883c7954635b52ece1debc0bc992279e358e131c8f1,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21415026.mp3,"""Wêr kinst it bêste ûnder skûlje by in tongerbui?""",2,0,fourties,female,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21453001.mp3,"""Hja hie al lang werom wêze moatten.""",2,0,unknown,unknown,unknown,fy-NL,unknown
71ca49b6c8ec4974b549342b109dd0a3bcc702caa7bc18119b3a75295c8da08742b9c2f0ea84ffdc5490ac63ab16318b5932eceb8db36e10f83c611b344011ba,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21436824.mp3,"""Hy fermakket him ta de teannen út.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd6f174fe45574b47da5f5b9f627bb55607f2b9093c46153b518a04c7784e0513deca75b6881f8a3614332515f9c901ee693b047bfa4ec4936b6355296cb821e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21486055.mp3,"""Se seit dat se noch in kar meitsje moat.""",2,1,fourties,female,unknown,fy-NL,unknown
3066c363c971494ec1c9609d25db5f5ca90c95282e009580864d9bf6f0f9c80960fd283b699b57af4d0c963910bd6d60b1ea7f13c07ef75fb0c903c11313a361,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22639211.mp3,"""Dat is lykwols net bard.""",2,1,fifties,female,unknown,fy-NL,unknown
541d455d0860609b8e656846476a17607b288a98eb811f59110b7ae1c0a5274978af300ae02225f1762907835aaf355f7d2362f39ed0eb9115d2c0784898b37f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21277868.mp3,"""It heechste merkoandiel hellet Omrop Fryslân Radio moarns en yn de betide middei.""",2,0,fifties,male,unknown,fy-NL,unknown
31b0c2c1e0e4e3ddd2523907b83e410e550b7401d9bc2d44820c9741f0fac606df972c8dd067f772e123f38298ee0895df976a2cb84f0e73379e9b315ad10b17,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21512429.mp3,"""De kongressen wurde om it jier holden.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21642954.mp3,"""It is ek wol wer fan it iene uterste yn it oare.""",2,0,unknown,unknown,unknown,fy-NL,unknown
0f0456668439b0a1651e53a01c3417b460441a41c5bbec315321c9bef4b99e46d3620aebc3c0fe4d041d17239bd2aca3ebb6e34a6540fcca3b17c3bf3b95137d,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674306.mp3,"""As de need op it heechst is, is de rêding op kommendewei.""",2,0,unknown,unknown,unknown,fy-NL,unknown
49e7af087a3d9e8023e7770a8c38798c3db7a9857e667a24cd2e50dbf5148be75068718cd38a256f333e2946f5b24793aa63fedb29a2c9015f6d46b872c58592,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21504181.mp3,"""Dat binne de leafste bisten dy't ik ken.""",2,0,thirties,female,unknown,fy-NL,unknown
63fcdb558177b53745550c75c97f3940a533b61a7460bd2af402359523bb0fb2829749cccc2c12b5b36209d30350c0d1e84474d46f5c137355b63b1832e7b83f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21486858.mp3,"""Ik tink dat hij sawat wol miljonêr is.""",2,0,sixties,male,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24743485.mp3,"""Op it húske check ik oft myn panty noch ljedderfrij is.""",2,0,unknown,unknown,unknown,fy-NL,unknown
a5c2c863b5e5a3c6739b59d9c4646072146a4b493f67d1a3c6fa3445dea53b5f1c9d7a1c3bdf9b2bd80eefda46ab157679fc17827aef5e4c6d787235f0c6dc08,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24752887.mp3,"""Fan de achttjin klups wiene trije tsjin en fyftjin foar.""",2,0,unknown,unknown,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674847.mp3,"""Wy hawwe deselde noas, in ôfplatte wipnoas sil ik mar sizze.""",2,0,sixties,female,unknown,fy-NL,unknown
9e4588307c714e246a825cb26900641b383cf76f1672b2f122966bdadfc1710cfd296c94a67efc760ca842aa939b92e54570d8ce3adbffd976aa6acd65d5a063,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23792500.mp3,"""Alle sneontemoarnen is de mûne te besjen fan njoggen oant tolve oere.""",2,0,fifties,female,unknown,fy-NL,unknown
f463da892beabf9e155482a6c808178f355a28774f652f5ea3dbca6e1f84491405a5cc1cb33d74b33d2c3f0aa30dbb52fc489b2c51bad4940aa12021ce09b8f6,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23778298.mp3,"""It is gjin inkeld probleem om jimme in lytse wike útfanhûs te hawwen.""",2,1,unknown,unknown,unknown,fy-NL,unknown
b6c3576aa32f05d70a44b82d25a903157b04d4d58e286671af3c2231638a6a7d1634eabd0d7b5b2667efa3720f59c7b720dd206a4b7f2bf218a9dee3b2d4673f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23826100.mp3,"""Dit is skilder Kwast, ús nije buorman.""",2,0,fourties,female,unknown,fy-NL,unknown
31b0c2c1e0e4e3ddd2523907b83e410e550b7401d9bc2d44820c9741f0fac606df972c8dd067f772e123f38298ee0895df976a2cb84f0e73379e9b315ad10b17,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21543680.mp3,"""Stel dizze sel yn op breuken fan achtsten.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21899335.mp3,"""Der binne tsientallen ferhalen oer iepenbiere sitewaasjes dêr't er de hannen net thúshâlde koe.""",2,0,sixties,female,unknown,fy-NL,unknown
57111ba8a30937c5372601a5641fef976e9542334bab68f51f449d733717868dab96268cdc2d44d10ae8b358e5f8454ffaf6f3371c33be03e1abc3046025f370,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24675060.mp3,"""As de dagen komme te lingjen begjint it waar te stringjen.""",2,0,fourties,female,unknown,fy-NL,unknown
866721a19e7d70e5802178ec5919ab89adb0046de3abcc9d6736bd2d341ecf47dab67c7e62b0c4b765e11dd2725f93129f2b6a15c8072043c4f7ea7770f21ec8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21509126.mp3,"""Ik hie hielendal fergetten dat se op besite komme soe.""",2,0,unknown,unknown,unknown,fy-NL,unknown
71ca49b6c8ec4974b549342b109dd0a3bcc702caa7bc18119b3a75295c8da08742b9c2f0ea84ffdc5490ac63ab16318b5932eceb8db36e10f83c611b344011ba,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21420319.mp3,"""It hat lang duorre foardat it multyfunksjonele soarchgebou der kaam.""",2,0,unknown,unknown,unknown,fy-NL,unknown
671cfab708205fb31dcbb7eb9a82ebf7e0dbf48e14f136fc26440d38f033c3c7921dd3253f699e9f8891c74e536e315a13ec0717c9845bc4d9867ef03a360030,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23778923.mp3,"""Ik skriuw altiten wat dinkjes op.""",2,1,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21422519.mp3,"""In soad nachtdieren hawwe grutte eagen en in reflektearjende laach efter yn it each.""",2,1,unknown,unknown,unknown,fy-NL,unknown
0ac327150973ba94f8992bbc530060f2fc53f3c01b8ffb54ec9f5e3ddcf8873d15023bbe47d7f6ebe36ef2ca515df53d37fedf67043c980091092dd56c17a6cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23763497.mp3,"""Alles yn dizze sel dêrwei helje.""",2,0,fourties,female,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24763715.mp3,"""Yn de midden fan de achttjinde iuw wenne yn de Fryslannen in dykgraaf.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c0974119f70e33fe004b881ed0e7af7997a5e50e7943600234e0138fa34b8f07add269e27ad98b1f3fd12abdb40dae7335e88c1a322774c603c492704b96ac90,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20760286.mp3,"""Sa binne we hjir telâne kaam en ik fûn it prachtich.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21641498.mp3,"""Efter yn 'e hûs hear ik him op syn dwersfluit spyljen.""",2,0,unknown,unknown,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22343211.mp3,"""Yn 'e wedstriid hawwe alle spylsters in wyt rokje en in grien wedstriidshirt oan.""",2,0,unknown,unknown,unknown,fy-NL,unknown
1e4fe87c7ceaf2ae7d310e54bb0e20e4cec012f790ff2e9d9397703313735df41235d2cba117e81aee953b3cd34478ed9acef40cc73582efdcbe88b5276dec23,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24727660.mp3,"""Do meist saterdei net op stap.""",2,0,unknown,unknown,unknown,fy-NL,unknown
54df6ef1a971b6ecdc5c8aadb25713e972828e6a2ba65e5d76feaf775491a01930e538bc88d4f74f3da1efb3a471dbce2c2d3b454490b857f7e6d346a536be8a,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21495756.mp3,"""Ik kom út Singapore.""",2,0,sixties,female,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21935246.mp3,"""It projekt einiget yn juny takom jier.""",2,0,sixties,female,unknown,fy-NL,unknown
d1c72623e99c3aa9d051b6fc1d5e006f14968a3c0697856552e38ab4b4826f4d2d4aeb9b62a0033a37db1a8b2c33cc4d9f4ab31ee1f14dfde2e86c2f4cbad1c0,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21403735.mp3,"""Hy rûn nei de dûbelde foardoar ta en treau him iepen.""",2,0,fourties,female,unknown,fy-NL,unknown
b3f3f2fa4a708f6d756bb1e69a1ebd2c1a77ec121daca58c031580c9501da5c399c25ff7342a57e32a5f4d346bbb8e22f4d1200c5b27f48295e1446681f1cdb8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23842217.mp3,"""Wy hiene in besite by ús thús ôfpraat mei in befreone echtpear.""",2,1,unknown,unknown,unknown,fy-NL,unknown
fd6f174fe45574b47da5f5b9f627bb55607f2b9093c46153b518a04c7784e0513deca75b6881f8a3614332515f9c901ee693b047bfa4ec4936b6355296cb821e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21486340.mp3,"""Yn it easten fan it lân bliuwt it oan 'e jûn ta hielendal drûch.""",2,0,fourties,female,unknown,fy-NL,unknown
581251914ca5d3eeb5de368076aecc0fb67f77facc6df38a62cad5cd309cc0b97bdd6fd2ad5ee355982275cace3d4403ee09cecdd5618dcfa90af1a9f9fc7153,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21447355.mp3,"""Ik woe freegje wêrom't se gûle moast, mar ik koe de wurden net fine.""",2,0,twenties,female,unknown,fy-NL,unknown
d623031d70284609b6448f194fd4a36c83cfc5dfe12b7b19c1e12f89274b5d1aec46d1688b85124b54b56eba0c02ae1cf78145da392623a6420a17d8b9f2252f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24753716.mp3,"""Yn de kjeld en de rein stienen se te wachtsjen.""",2,0,unknown,unknown,unknown,fy-NL,unknown
65bec26402ed3bba0f17148e8fa7d2bfaa1b9483ba33e1d02b0a085d3b55cb67c577e6aae28302e64c98a2ba7a38f79e5b405dc5ddb093a85c64998b8c83c830,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24743699.mp3,"""It projekt einiget yn juny takom jier.""",2,1,twenties,male,unknown,fy-NL,unknown
54df6ef1a971b6ecdc5c8aadb25713e972828e6a2ba65e5d76feaf775491a01930e538bc88d4f74f3da1efb3a471dbce2c2d3b454490b857f7e6d346a536be8a,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21434741.mp3,"""Dat is har mei de brijleppel ynjûn.""",2,0,sixties,female,unknown,fy-NL,unknown
866721a19e7d70e5802178ec5919ab89adb0046de3abcc9d6736bd2d341ecf47dab67c7e62b0c4b765e11dd2725f93129f2b6a15c8072043c4f7ea7770f21ec8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21509579.mp3,"""Wêr ha jim it oer hân?""",2,0,unknown,unknown,unknown,fy-NL,unknown
398be2b4cfd38e1a18f5ed3fe9962627e47391389acfb092a5c99b9a9d1dde1fe971f21386e351bcf8e7dce68fc50de415b028885bc2dd818b352f19c30a0beb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21689916.mp3,"""Set de wekker foar moarn om sân oere.""",2,0,thirties,female,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674843.mp3,"""It is eins in grap dy't út de hân rûn is.""",2,0,sixties,female,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24734201.mp3,"""Bring my yn it ûnthâld om te beljen: mem.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21689490.mp3,"""Iepenje de gerdinen yn 'e sliepkeamer.""",2,0,sixties,female,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21553901.mp3,"""We binne by de bline ezel, dat wie om achttjin hûndert hinne in kafee.""",2,0,unknown,unknown,unknown,fy-NL,unknown
16d11141e0646c5eb452e1cc31b25cd5ca5c5ee9db0e1d589afa0dd0e8556d404d62f85604f61c046b0cbd34baf51c932bd9d869dcd71a20c5780fd98dbeb0f2,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24757429.mp3,"""De hichte fan it subsydzjebedrach is noch net bekend.""",2,0,fifties,female,unknown,fy-NL,unknown
dc80f9d223f20c3c64968c7ed7166e7b0a261995c22ce307065a1ab112c8f7d66f70be904c1d426c2804000ddf4291880b73dda1469e1afedf46fff01df62016,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24676739.mp3,"""Dat jout neat.""",2,0,unknown,unknown,unknown,fy-NL,unknown
e799c5d1960c4851c06403b848f43b158a1f25801efceb90c6d59aba61dcebeb7c748d2137f15c2cce70f6a1b9cae5b5a2b5c64a94c720d2d1f89e5fa7240b38,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21471407.mp3,"""Dêr kinne wy wol fan op oan dat dy saak yn oarder komt.""",2,0,sixties,female,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24701815.mp3,"""Kaugom mei ik graach oer.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21532599.mp3,"""Doe'tsto op dysels giest, foel ik yn in swart gat.""",2,0,unknown,unknown,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22343288.mp3,"""Dat is in hiele skrale treast moat ik dy earlik sizze.""",2,0,unknown,unknown,unknown,fy-NL,unknown
541d455d0860609b8e656846476a17607b288a98eb811f59110b7ae1c0a5274978af300ae02225f1762907835aaf355f7d2362f39ed0eb9115d2c0784898b37f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21081671.mp3,"""Ik moat noch snoeie sadat de tún yn de maitiid wer moai is.""",2,0,fifties,male,unknown,fy-NL,unknown
222023f28d3ad54272bcbd9d667fc498daa14446ef20f6bef6bf0c2708be77c08954f9f2ba95365d438ce4d2da4876fe597288c96bc9dfc8a128ddd458183fb1,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21415723.mp3,"""Dat is allegearre al ris earder bard en it sil op 'e nij barre.""",2,1,unknown,unknown,unknown,fy-NL,unknown
db4ee58cb7f478be047a6a758aeede7e98b6f2b60188cdaf12c7202fe673a87513e785ac9f41f7f6e20c1de961c6fb9c1dc10e0754d051b62b86be4776cc4d15,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24669424.mp3,"""Dy tiger is bysûnder gefaarlik.""",2,0,unknown,unknown,unknown,fy-NL,unknown
1b8ef45dc570225800b3af7b962365c01ed3e64e52e0023db35bff62792019443445fdc599787be5a3fffc04c330369e4d530f9590defc8afa550b7a8e28ffc9,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28391128.mp3,"""De gerdinen binne ticht, de lampe is op, it is jûn.""",2,0,unknown,unknown,unknown,fy-NL,unknown
783827e1bac6390a2d26f9b4cfa16b1c8a8a71c7724318575777d605f829159fa1cc1bfdbb5b46c382e332b99524a2fe64462aa0defe0f58755cfc44be3fffb9,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21691239.mp3,"""Pauze.""",2,0,sixties,female,unknown,fy-NL,unknown
35db169cb08e7f025e27f8ee406852bae34b8970e9765a0c7324565853b2a61a3720f848263055131c68667daaf1dff77e755a9297afb5d128f8735cbfd298e4,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28241805.mp3,"""De relaasje hat al in pear kear út west.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ad4e68e3cbef5ed9c1abff1752e4e0ada4b8110cdd7e5c43181068e3f84bc8097cf85cbf1414ade486754b65ba6f40af2672d8b12948ea43d3695a4fa87c9e3e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20768671.mp3,"""De snoeiskjirre lei fleurich blinkend yn it middeisljocht.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21434359.mp3,"""Ik ha der nea op út west om hegerop te kommen.""",2,1,unknown,unknown,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24741855.mp3,"""Ha jo faaks in gerjocht sonder fleis of fisk foar my?""",2,0,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20902776.mp3,"""Yn 'e rin fan 'e nacht helle de wyn oan ta in fikse stoarm.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d623031d70284609b6448f194fd4a36c83cfc5dfe12b7b19c1e12f89274b5d1aec46d1688b85124b54b56eba0c02ae1cf78145da392623a6420a17d8b9f2252f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24797808.mp3,"""Ik folgje mei soarch de ynstruksjes op de bysluter.""",3,0,fifties,female,unknown,fy-NL,unknown
